chaoxiang,danjia,diqu,diqu1,diqu2,diqu3,jianjie,l1,l2,l3,l4,l5,l6,louceng,square,time,zongjia,
东南,8073元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",公园里的后花园！养老适宜，全新毛坯，中高楼层朝南,2,室,2,厅,1,卫,高层(共16层),83㎡,2015年建造,67,
南,7205元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",笋房出售 公园国际83平方2房朝南仅售59.8万,2,室,2,厅,1,卫,高层(共16层),83㎡,2016年建造,59.8,
南,7838元/㎡,雅居乐花园,源城,源城城区,越王大道247号,满二 电梯房 74平 2室2厅 雅居乐花园 采光好 周边商圈,2,室,2,厅,1,卫,高层(共15层),74㎡,2012年建造,58,
东南,8569元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",公园国际二房出售，豪华装修，户外后花园环境优美,2,室,2,厅,1,卫,高层(共16层),82.9㎡,2013年建造,71,
南,4105元/㎡,顺景花园,和平县,和平城区,平安大道,顺景花园四加一房，电梯中高层，花园小区，光线充足,5,室,2,厅,2,卫,高层(共17层),153㎡,2018年建造,62.8,
西,5828元/㎡,东江豪苑,源城,源城城区,科技四路2号,东江豪苑精装一房一厅，58平米 带租1500，仅售33.8万,1,室,1,厅,1,卫,高层(共18层),58㎡,2010年建造,33.8,
南,7223元/㎡,比华利山庄,源城,源城城区,宝源路100号,比华利复式大两房 只售39万,2,室,2,厅,2,卫,高层(共18层),54㎡,2010年建造,39,
东南,9114元/㎡,鸿大城,源城,源城城区,"文昌路,近纬十二路",坚基中心，鸿大城，五房3卫，双主卧，看别墅,5,室,2,厅,3,卫,中层(共25层),203㎡,2014年建造,185,
东南,7129元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",客家公园旁，公园国际，东南两房，仅59万,2,室,2,厅,1,卫,高层(共18层),82.8㎡,2013年建造,59,
东西,7820元/㎡,万隆一品,源城,源城城区,永和西路169号,万隆一品 南北通透大4房三代人也能同在屋檐下生活,4,室,2,厅,2,卫,高层(共18层),157.3㎡,2011年建造,123,
南,7293元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",59.8万！公园国际大2房！家门口就是客家公园哦,2,室,2,厅,1,卫,高层(共16层),82㎡,2011年建造,59.8,
南,8966元/㎡,鸿大城,源城,源城城区,"文昌路,近纬十二路",鸿大城，毛坯5房，朝南，看别墅视野,5,室,2,厅,3,卫,中层(共18层),203㎡,2018年建造,182,
南,7129元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",笋，59万买公园国际2房，朝南向，中高楼层，你家的后花园！,2,室,2,厅,1,卫,高层(共18层),82.8㎡,2019年建造,59,
南,7129元/㎡,公园国际,源城,源城城区,"新华路,近纬十二路",公园西 ，公园国际，毛坯两房，朝南，59万,2,室,2,厅,1,卫,高层(共18层),82.8㎡,2013年建造,59,
东南,6899元/㎡,家和水岸沁园,龙川,龙川城区,沿江二路,龙川地标小区水岸沁园一线江景房，格局靓，独立饭厅。视野无遮挡,5,室,2,厅,2,卫,中层(共20层),178㎡,2017年建造,122.8,
南北,13000元/㎡,鸿大城,源城,源城城区,"文昌路,近纬十二路",鸿大城复式6房花园中间 喜欢看公园景观的别错过啦,6,室,2,厅,4,卫,高层(共18层),150㎡,2016年建造,195,
南北,4554元/㎡,佳和雅苑,源城,源城城区,大同路北143号,大同路，首 付10万，霸气中空复式，精装9房2厅，保养新,9,室,2,厅,3,卫,高层(共10层),195㎡,2009年建造,88.8,
东南,13546元/㎡,汇景外滩8号,源城,源城城区,纬十五路,汇景外滩8号5室2厅2卫，两梯三户。,5,室,2,厅,2,卫,中层(共21层),180.9㎡,,245,
南北,8710元/㎡,天和城,源城,源城城区,永和东路398号,业主当时为了孩子近深河买的天河城 现在便宜卖 送大露台,3,室,2,厅,2,卫,低层(共32层),117㎡,2017年建造,101.9,
南北,8729元/㎡,江山一品,源城,源城城区,"越王大道,近纬十五路",绝笋靓房，深河附近江山一品，全新精装大三房两卫，急售103万,3,室,2,厅,2,卫,低层(共32层),118㎡,2019年建造,103,
南北,8377元/㎡,恒大名都,源城,源城城区,永康大道西157号,自住保养新 定制储物柜 衣柜鞋柜 看花园 坚基商圈 满二税低,3,室,2,厅,2,卫,低层(共33层),117㎡,2018年建造,98,
南,5078元/㎡,静逸居B区,源城,源城城区,华达北街8号,静逸居，精装修3房2卫，低楼层，市二小，售53.8万送家私电,3,室,2,厅,2,卫,低层(共7层),106㎡,2019年建造,53.8,
南,7069元/㎡,碧桂园东江凤凰城,源城,源城城区,东环路,首付18万，碧桂园 ，凤雅苑豪装三房，业主置换低价抛售,3,室,2,厅,2,卫,低层(共30层),116㎡,2015年建造,82,
南,4197元/㎡,霸王花东苑,东源,东源城区,"仙塘大道,近205国道",首期款8.8万，单价4200左右（电梯）四房朝南，仅47万,4,室,2,厅,2,卫,中层(共8层),112㎡,2019年建造,47,
南,4197元/㎡,盈美花园,东源,东源城区,河源大道,御景豪园附近（电梯现房）四房朝南，出门就是，仅47万,4,室,2,厅,2,卫,中层(共8层),112㎡,2019年建造,47,
南,4197元/㎡,东福花园,东源,东源城区,"205国道,近仙塘大道",单价4300不到，东源（电梯）毛坯四房，红本在手朝南仅47万,4,室,2,厅,2,卫,中层(共8层),112㎡,2019年建造,47,
南,5845元/㎡,宝豪御龙湾二期,源城,源城城区,新兴路101号,宝豪御龙湾 3房朝南 单价5字头 67.8万,3,室,2,厅,2,卫,低层(共32层),116㎡,2016年建造,67.8,
南,8680元/㎡,汇景外滩8号,源城,源城城区,纬十五路,深河 江景房外滩8号106平米3房2厅2卫朝南仅售92万,3,室,2,厅,2,卫,低层(共31层),106㎡,2017年建造,92,
南,9328元/㎡,天和城,源城,源城城区,永和东路398号,天和城 看江景 中层 深河 高端社区 带入户花园,3,室,2,厅,2,卫,低层(共32层),107㎡,2015年建造,99.8,
南北,8070元/㎡,碧桂园凤凰湾,源城,源城城区,东环路,（碧桂园车位）急售92.8万 齐全 碧桂园凤凰湾,3,室,2,厅,2,卫,低层(共31层),115㎡,2019年建造,92.8,
北,4101元/㎡,福和花园,和平县,和平城区,福和大道55号,福和花园，119平方，三房两厅，家具齐全，拎包入住,3,室,2,厅,2,卫,低层(共17层),119㎡,2012年建造,48.8,
南北,5340元/㎡,城中城花园,源城,源城城区,县前街36号,水果街旁，城中城花园，精装三房，电梯中楼层，双阳台，送家私电,3,室,2,厅,2,卫,中层(共12层),103㎡,2013年建造,55,
南,5905元/㎡,万达广场,东源,东源城区,东江大道,东源CBD 开业钜惠 单价6字头买朝南3房 坐享城市繁华,3,室,2,厅,2,卫,低层(共32层),105㎡,2018年建造,62,
南,7547元/㎡,坚基美丽城,源城,源城城区,"永祥路,近文祥路",不看医院 公园东 低于市场 满二税费低 坚基购物中心旁,3,室,2,厅,2,卫,低层(共31层),108㎡,2019年建造,81.5,
南,5500元/㎡,保利堂悦林语,源城,源城城区,万绿湖大道,远离市区的吵杂，回归大自然，首期3万入住保利堂悦林语带精装,3,室,2,厅,2,卫,低层(共22层),100㎡,2019年建造,55,
南北,5515元/㎡,万绿桃源,源城,源城城区,"越王大道,文昌路",万达广场附近，首期9万（万绿桃源）毛坯三房，满两年56.8万,3,室,2,厅,2,卫,低层(共32层),103㎡,2015年建造,56.8,
南,6416元/㎡,雅居乐花园新地,源城,源城城区,文昌路,雅居乐花园新地，精装3房2厅2卫，未入住，南北通，仅售68万,3,室,2,厅,2,卫,低层(共33层),106㎡,2019年建造,68,
南,7566元/㎡,长胜国际,源城,源城城区,"文昌路,近永康大道",低于市场 靓楼层 三面采光无遮挡 雅居乐中小 坚基购物商圈,3,室,2,厅,2,卫,低层(共31层),115㎡,2018年建造,87,
东南,5981元/㎡,雅居乐金麟府,源城,源城城区,越王大道,万达商圈 现在清栋 单价4字头起 雅居乐金麟府,3,室,2,厅,2,卫,低层(共30层),102㎡,2021年建造,61,
南,7505元/㎡,翰林苑,源城,源城城区,永福东路,公园东 坚基商圈 翰林苑 中间楼层 毛坯3房2厅2卫,3,室,2,厅,2,卫,低层(共30层),109㎡,2017年建造,81.8,
南,5804元/㎡,碧桂园东江凤凰城,源城,源城城区,东环路,单价5900买中骏世界城商圈 碧桂园 ，豪装三房，朝南,3,室,2,厅,1,卫,低层(共30层),112㎡,2016年建造,65,
南,5536元/㎡,龙光城,源城,源城城区,河源大道,龙光城 62万买精装修4房 送家电 送车位 支持公积金贷款,4,室,2,厅,2,卫,低层(共32层),112㎡,2018年建造,62,
南,4911元/㎡,汇景九里湾,东源,东源城区,东源大道,55万朝南4房 首付 3万 送家电 月供2 千 支持公积金,4,室,2,厅,2,卫,中层(共32层),112㎡,2018年建造,55,
北,5500元/㎡,华锋国际汽配城,源城,源城城区,东环路,华锋国际汽配城4室2厅2卫,4,室,2,厅,2,卫,中层(共13层),100㎡,,55,
南北,4091元/㎡,中昂祥云府,源城,源城城区,科技七路,3千买房 市中心 小区对面就是公园 近 员工价,4,室,2,厅,2,卫,中层(共32层),110㎡,2021年建造,45,
南,6774元/㎡,万达东江城,源城,源城城区,越王大道,特惠6字头住市中心 免团购费 无套路 随时看房 坚基旁,4,室,2,厅,2,卫,低层(共31层),119.6㎡,2021年建造,81,
南,5049元/㎡,兴业城,源城,源城城区,兴业大道,5千买市区的房子 带装修 小区对面就是学 校公园,4,室,2,厅,2,卫,中层(共32层),103㎡,2021年建造,52,
南,5093元/㎡,朱门亭,源城,源城城区,河源大道南226号,低首付朱门亭周边楼盘，电梯毛坯大4房 业主诚心出售,4,室,2,厅,2,卫,低层(共6层),108㎡,2018年建造,55,
南北,5048元/㎡,敏捷悦江府,源城,源城城区,科技七路,5千就能买江景房 南北通精装4房 一线江景 近中小 学,4,室,2,厅,2,卫,中层(共32层),105㎡,2021年建造,53,
南,6831元/㎡,十里东岸,紫金,紫金城区,迎客大道,华南城十里东岸3房2厅2卫112平方，全新毛坯现房成本价急售,3,室,2,厅,2,卫,低层(共30层),112㎡,2018年建造,76.5,
南,7102元/㎡,龙光玖云台,东源,东源城区,东源大道,龙光玖云台 朝南 118平 精装修 电梯房 诚心出售 价格可,3,室,2,厅,2,卫,低层(共32层),118㎡,2021年建造,83.8,
南,4369元/㎡,怡景茗都,东源,东源城区,新河大道,首期6万，单价4350元（怡景茗都）三房朝南，仅售49.8万,3,室,2,厅,2,卫,高层(共30层),114㎡,2016年建造,49.8,
西南,8020元/㎡,雅居乐花园,源城,源城城区,越王大道247号,老板急售 81.8W 雅居乐 大三房带精装修家器阳光充足通透,3,室,2,厅,1,卫,低层(共25层),102㎡,2015年建造,81.8,
南,4412元/㎡,恒大雅苑,源城,源城城区,河源大道,45万单价4字头 精装三房员工价 阳台看湖 公立学 校,3,室,2,厅,1,卫,中层(共32层),102㎡,2021年建造,45,
南,6627元/㎡,铭成华府,源城,源城城区,西环路,曝光首付5万 铭成华府 带装修 楼层有你合适的，轻松的压力,4,室,2,厅,2,卫,低层(共32层),107㎡,2020年建造,70.9,
西南,7871元/㎡,十里东岸,紫金,紫金城区,迎客大道,爆赞！首 付8万 就可以买十里东岸精装修 高铁大盘 朝南3房,3,室,2,厅,2,卫,低层(共28层),108㎡,2020年建造,85,
南北,5954元/㎡,依云山居,源城,源城城区,"河源大道,近永康路",高塘 依云山居 全新毛坯大三房 朝东南 电梯房 视野无遮挡,3,室,2,厅,2,卫,低层(共25层),117.3㎡,2019年建造,69.8,
南,6819元/㎡,十里东岸,紫金,紫金城区,迎客大道,哇塞河源高铁东站旁 十里东岸朝南3房2厅2卫 这套房真的很靓,3,室,2,厅,2,卫,低层(共27层),110㎡,2019年建造,75,
南北,8099元/㎡,碧桂园凤凰湾,源城,源城城区,东环路,碧桂园凤凰湾 3室2厅2卫 114.83平米 95.00万元,3,室,2,厅,2,卫,低层(共27层),114.8㎡,2000年建造,93,
东南,4300元/㎡,金华大厦,龙川,龙川城区,沿江路,商贸城附近金华大厦步梯5楼，光线超好，近江边，市场生活方便,3,室,2,厅,2,卫,中层(共8层),110㎡,2010年建造,47.3,
南,4167元/㎡,绿苑,源城,源城城区,"新风路,近茶亭街",市一小绿苑小区健康步梯3楼带装修108平方45万仅一次性付款,3,室,2,厅,2,卫,中层(共6层),108㎡,1990年建造,45,
北,4743元/㎡,万家和商住楼,源城,源城城区,学生路东14号,即入住 仅需要15万 万家和 电梯精装修 城南,3,室,2,厅,2,卫,高层(共10层),105㎡,2015年建造,49.8,
南北,5029元/㎡,静逸居B区,源城,源城城区,华达北街8号,静逸居B区 精装3房2 厅 南北通透 低楼层 53.8万,3,室,2,厅,2,卫,低层(共7层),107㎡,2007年建造,53.8,
南,5076元/㎡,静逸居B区,源城,源城城区,华达北街8号,业主降价急售（静逸居）精装三房朝南，一口价53.8万拎包入住,3,室,2,厅,2,卫,低层(共7层),106㎡,2006年建造,53.8,
南北,4091元/㎡,中昂祥云府,源城,源城城区,科技七路,首期3千 剩余全部按揭 月供仅2800 江景四房员工价,4,室,2,厅,2,卫,中层(共33层),110㎡,2020年建造,45,
南,5340元/㎡,兴业城,源城,源城城区,兴业大道,天才兴业城 55万买市区精装4房 支持公积金贷款 员工价,4,室,2,厅,2,卫,中层(共32层),103㎡,2019年建造,55,
南北,5048元/㎡,敏捷悦江府,源城,源城城区,科技七路,53万买江景4房 精装修 首付5 万 支持公积金贷款 员工价,4,室,2,厅,2,卫,中层(共32层),105㎡,2018年建造,53,
南,3922元/㎡,恒大雅苑,源城,源城城区,河源大道,恒大雅苑40万买3房 送家电 送车位 送10年物业费 员工价,3,室,2,厅,1,卫,低层(共31层),102㎡,2018年建造,40,
南,5197元/㎡,兴业城,源城,源城城区,兴业大道,首 付3万月供2000精装房 书 公 立中小 学 送家电,4,室,2,厅,2,卫,中层(共32层),102㎡,2018年建造,53,
南北,5048元/㎡,敏捷悦江府,源城,源城城区,科技七路,首付 6万 精装四房员工价 南北通双阳台 一线江景 智能家居,4,室,2,厅,2,卫,中层(共33层),105㎡,2020年建造,53,
南北,5933元/㎡,龙光城,源城,源城城区,河源大道,靓仔没有看错，娶神器4房2厅2卫带精装，温馨的家。,4,室,2,厅,2,卫,低层(共30层),118㎡,2019年建造,70,
南,5146元/㎡,兴业城,源城,源城城区,兴业大道,首付 3万 免息分期 兴业城 精装四房员工价 近公立中小 学,4,室,2,厅,2,卫,中层(共33层),103㎡,2020年建造,53,
南北,4934元/㎡,敏捷悦江府,源城,源城城区,科技七路,手里5千买江景4房 精装修 送智能家居 小区对面就是公园,4,室,2,厅,2,卫,中层(共32层),105㎡,2021年建造,51.8,
南北,5239元/㎡,敏捷悦江府,源城,源城城区,科技七路,55万买4房 精装修 首付5 万 送家电 支持公积金 员工价,4,室,2,厅,2,卫,中层(共32层),105㎡,2018年建造,55,
南,5076元/㎡,静逸居B区,源城,源城城区,华达北街8号,市二小 静逸居B区 朝南 3房2厅2卫 楼层不高 房龄较新,3,室,2,厅,2,卫,中层(共7层),106㎡,2008年建造,53.8,
西北,4706元/㎡,城中城花园,源城,源城城区,县前街36号,老城区中芯城中城花园电梯3房2厅1卫2阳台仅售48万,3,室,2,厅,1,卫,低层(共9层),102㎡,2013年建造,48,
南北,5076元/㎡,创盛花园,源城,源城城区,"西环路,近石坪路",首付12万，西环路，创盛花园，精装三房，瓷砖上墙，送家私电,3,室,2,厅,2,卫,低层(共18层),106㎡,2018年建造,53.8,
南,4908元/㎡,万家和商住楼,源城,源城城区,学生路东14号,城南 附近万家和 楼电梯精装3十1房2厅2卫仅售53万。,3,室,2,厅,2,卫,高层(共10层),108㎡,2016年建造,53,
南,5029元/㎡,德义苑,源城,源城城区,红星路98号,德义苑三房两厅两卫精装拎包入住三采光周围设施齐全售52.8万,3,室,2,厅,2,卫,中层(共7层),105㎡,2009年建造,52.8,
西北,4905元/㎡,万家和商住楼,源城,源城城区,学生路东14号,城南 旁万家和105平3房2厅2卫带装修仅售51.5万,3,室,2,厅,2,卫,高层(共10层),105㎡,2015年建造,51.5,
南北,4505元/㎡,名仕春天,源城,源城城区,北环大道10179号,本人推荐，低首付购买电梯房，名仕春天花园，精装三房，送家私电,3,室,2,厅,2,卫,低层(共18层),115㎡,2015年建造,51.8,
南,6037元/㎡,十里东岸,紫金,紫金城区,迎客大道,高铁站附近 十里东岸 单价6字头 朝南3房 67万,3,室,2,厅,2,卫,低层(共29层),111㎡,2017年建造,67,
北,4840元/㎡,运恒花园,源城,源城城区,中山大道8号,运恒花园3室2厅2卫,3,室,2,厅,2,卫,高层(共8层),109.5㎡,,53,
南,4863元/㎡,新兴花苑,源城,源城城区,新兴路3号,新兴花苑3室2厅2卫,3,室,2,厅,2,卫,高层(共7层),109㎡,,53,
南,7359元/㎡,坚基公馆,源城,源城城区,越王大道,鸿大城旁，坚基公馆，精装修未入住，3房2厅2卫，售78万,3,室,2,厅,2,卫,低层(共29层),106㎡,2019年建造,78,
